,primaryTitle,isAdult,startYear,runtimeMinutes,genres,FilmRating
234240,Elliot,0,2017,\N,"Fantasy,Horror,Sci-Fi",1.172
224734,Sink Hole,0,2013,90,"Drama,Sci-Fi",1.172
279015,Our Friend Power 5,0,1989,\N,Sci-Fi,1.172
6996,Die Welt ohne Maske,0,1934,111,"Comedy,Sci-Fi",1.171
232958,Nukenin,0,2009,\N,"Action,Adventure,Sci-Fi",1.171
137279,Displaced,0,2006,99,"Action,Adventure,Sci-Fi",1.171
197179,Qualia,0,2012,102,"Drama,Sci-Fi,Thriller",1.17
82788,Feeders,0,1996,69,"Drama,Horror,Sci-Fi",1.17
78828,Under the Rainbow,0,1999,105,"Drama,Sci-Fi",1.17
194743,The Invisible Atomic Monsters from Mars,0,2010,75,"Drama,Horror,Sci-Fi",1.17
140344,Through the Footsteps of a Madman,0,2005,77,"Action,Sci-Fi",1.17
181388,TapeWorm,0,2009,115,"Horror,Sci-Fi",1.169
235944,t=E/x²,0,2020,82,"Adventure,Mystery,Sci-Fi",1.169
241176,Symbiote,0,2015,90,Sci-Fi,1.168
61514,Ymadawiad Arthur,0,1994,\N,"Comedy,Sci-Fi",1.168
98016,Metal,0,2001,90,"Drama,Sci-Fi",1.168
133907,2010: A Kitchen Odyssey,0,2005,\N,"Comedy,Sci-Fi,Thriller",1.168
219434,The Legend of Cooley Moon,0,2012,83,"Horror,Mystery,Sci-Fi",1.168
123588,The Suicide Notes,0,2003,83,"Crime,Mystery,Sci-Fi",1.168
63699,Johnny Shortwave,0,1995,\N,"Drama,Sci-Fi",1.168
111699,Mindstorm,0,2001,96,"Action,Sci-Fi",1.168
201673,Amityville in Space,0,2022,75,"Action,Horror,Sci-Fi",1.168
171692,Echoes,0,2021,88,"Drama,Sci-Fi",1.167
81464,L'inceneritore,0,1984,90,"Mystery,Sci-Fi",1.167
265233,Nebulous Dark,0,2021,75,"Drama,Horror,Sci-Fi",1.167
48443,Slapstick of Another Kind,0,1982,82,"Comedy,Fantasy,Sci-Fi",1.166
283682,Alien Goddess,0,2022,107,"Horror,Sci-Fi",1.166
213825,Collider,0,2013,79,"Horror,Sci-Fi",1.166
202727,1000 Kings,0,2019,90,"Fantasy,Sci-Fi",1.165
250837,The Rizen: Possession,0,2019,90,"Action,Horror,Sci-Fi",1.165
270224,Rewind,0,2017,79,"Drama,Sci-Fi,Thriller",1.165
277428,Mushino,0,2017,80,"Adventure,Sci-Fi",1.165
202997,Hunting the Phantom,0,2014,120,"Action,Adventure,Sci-Fi",1.164
252073,Not Tryina Die Young: Princess on Vacation,0,2014,67,Sci-Fi,1.164
167766,River,0,2021,93,"Drama,Sci-Fi",1.164
56577,Maxim Xul,0,1991,90,"Horror,Sci-Fi",1.163
162656,Commander and Chief,0,2012,\N,"Comedy,Sci-Fi",1.163
169093,The Nomad,0,2023,84,"Sci-Fi,Thriller",1.162
178377,Meteor,0,2021,84,"Sci-Fi,Thriller",1.162
192871,Alien Vengeance II: Rogue Element,0,2010,78,Sci-Fi,1.162
90111,The Bronx Executioner,0,1989,92,"Action,Crime,Sci-Fi",1.161
198332,Alien Hunger,0,2017,90,"Comedy,Horror,Sci-Fi",1.161
60034,Anchor Zone,0,1994,82,Sci-Fi,1.161
264447,The Directive,0,2019,113,"Action,Comedy,Sci-Fi",1.16
165334,Psychic Experiment,0,2010,93,"Horror,Sci-Fi",1.16
163945,"Devoto, la invasión silenciosa",0,2020,72,Sci-Fi,1.16
168940,Sounds,0,2008,90,"Comedy,Sci-Fi",1.159
219856,The Secret Children,0,2014,103,Sci-Fi,1.159
288528,Avengers: Reassembled,0,2018,52,Sci-Fi,1.159
276185,Detective Jimmy Apple,0,2017,48,Sci-Fi,1.159
230789,Telepathic Telephones,0,2014,91,"Comedy,Sci-Fi",1.159
103040,Saurians,0,1994,83,"Action,Sci-Fi",1.158
214227,Mantera,0,2012,117,"Action,Sci-Fi",1.158
235328,Another,0,2014,80,"Fantasy,Horror,Sci-Fi",1.157
127149,Hello Earthlings!,0,2004,87,Sci-Fi,1.156
174144,The Zero Point,0,2008,46,"Action,Sci-Fi,Thriller",1.156
204172,Seupakeumaen,0,1988,87,"Action,Family,Sci-Fi",1.156
208184,La grata,0,2009,\N,Sci-Fi,1.156
199224,Nicodemus,0,2012,91,"Drama,Horror,Sci-Fi",1.156
197057,A Break in the Clouds,0,2010,98,"Action,Sci-Fi,Thriller",1.156
222874,Ares 11,0,2016,89,"Drama,Sci-Fi,Thriller",1.156
181198,Harmony,0,2022,72,"Action,Horror,Sci-Fi",1.156
243571,Deja Vu,0,2021,\N,"Sci-Fi,Thriller",1.155
276215,Instalado,0,2017,104,Sci-Fi,1.155
93811,Cl.One,0,2005,112,"Sci-Fi,Thriller",1.155
27247,Paradisio,0,1962,76,"Comedy,Sci-Fi,Thriller",1.155
45268,Night of the Zombies,0,1981,88,"Horror,Sci-Fi",1.154
91497,"50, 000 B.C. (Before Clothing)",0,1963,75,"Comedy,Sci-Fi",1.154
194510,The Corrupted,0,2010,76,"Horror,Sci-Fi,Thriller",1.154
255794,Brute Sanity,0,2017,82,"Sci-Fi,Thriller",1.152
87945,Los invisibles,0,1963,\N,"Comedy,Sci-Fi",1.151
136579,Ekho: Fall of an Empire,0,2004,82,Sci-Fi,1.151
236344,Blood Is Sex,0,1982,50,"Sci-Fi,Thriller",1.151
237237,6 Minutes of Death,0,2013,70,Sci-Fi,1.151
254444,Angels Apocalypse,0,2015,85,"Action,Fantasy,Sci-Fi",1.151
202691,VigasioSexploitation Vol.1,0,2010,50,"Horror,Sci-Fi",1.151
197720,Welcome to Dopeland,0,2011,103,"Comedy,Sci-Fi",1.15
245407,Alien Babes,0,2009,89,Sci-Fi,1.15
71666,King Monster,0,1976,87,"Adventure,Family,Sci-Fi",1.15
181418,Forestland,0,2021,\N,"Horror,Sci-Fi,Thriller",1.15
224772,"Beam Me Up, Sasha!",0,2014,80,"Comedy,Romance,Sci-Fi",1.15
200851,Dimensions of Failure,0,2010,51,"Comedy,Mystery,Sci-Fi",1.15
48884,Diesel,0,1985,79,"Drama,Sci-Fi",1.15
198767,Unlucky,0,2011,95,"Comedy,Fantasy,Sci-Fi",1.149
71126,The Grays,0,1991,45,Sci-Fi,1.149
194187,Parallel Universe,0,2010,65,"Comedy,Mystery,Sci-Fi",1.149
264015,Sanctuary Population One,0,2017,87,Sci-Fi,1.149
137806,Guardians,0,2009,87,"Horror,Sci-Fi",1.148
128511,Revenge of Mr. Willie,0,1999,92,"Comedy,Sci-Fi",1.148
254686,The Garden's Keeper,0,2015,70,"Action,Comedy,Sci-Fi",1.148
238795,Dreams of Las Vegas,0,2021,102,"Drama,Sci-Fi,Thriller",1.148
68213,Cyberstalker,0,1995,96,"Horror,Sci-Fi",1.147
83168,Visions,0,1998,92,"Sci-Fi,Thriller",1.147
235886,Apt,0,2014,79,"Sci-Fi,Thriller",1.146
177328,The Rejected,0,2018,60,Sci-Fi,1.146
96236,Beheaded Man,0,1994,148,"Horror,Sci-Fi",1.145
167858,Broadcast,0,2022,88,"Fantasy,Sci-Fi",1.145
68004,Blake of Scotland Yard,0,1937,73,"Crime,Sci-Fi",1.145
250397,When the Sky Falls,0,2015,84,"Drama,Sci-Fi",1.144
8517,The Super Madman,0,1937,65,"Comedy,Horror,Sci-Fi",1.144
68610,Invaders from the Deep,0,1981,92,Sci-Fi,1.144
29021,The Invisible Terror,0,1963,94,Sci-Fi,1.144
126187,Sci-Fighter,0,2004,90,"Action,Sci-Fi",1.143
77655,Dragon Fury,0,1995,79,"Action,Sci-Fi",1.142
119602,And the Word Was Made Flesh,0,1971,65,"Fantasy,Mystery,Sci-Fi",1.142
23175,Savage Fury,0,1956,70,"Adventure,Sci-Fi",1.142
216874,Underneath: Children of the Sun,0,2022,90,"Adventure,Drama,Sci-Fi",1.141
145610,Stratagem,0,2008,89,"Action,Adventure,Sci-Fi",1.141
226283,Campus Code,0,2015,86,"Action,Sci-Fi",1.139
262670,Talent Keyhole,0,2022,95,"Sci-Fi,Thriller",1.139
178031,Infest Wisely,0,2007,86,Sci-Fi,1.139
215635,Sado Tempest,0,2012,95,"Fantasy,Musical,Sci-Fi",1.139
231989,Bigfoot Wars,0,2014,75,Sci-Fi,1.137
146527,Prism,0,2007,117,"Drama,Mystery,Sci-Fi",1.137
126508,Deep Rescue,0,2005,\N,"Adventure,Drama,Sci-Fi",1.136
64982,Hell's Belles,0,1995,91,"Comedy,Fantasy,Sci-Fi",1.136
193035,Dogum,0,2021,72,"Sci-Fi,Thriller",1.136
32678,How to Make a Doll,0,1968,81,"Comedy,Sci-Fi",1.136
205190,The Ghost of Saint Aubin,0,2011,80,"Crime,Drama,Sci-Fi",1.136
44284,Neco je ve vzduchu,0,1981,78,"Comedy,Sci-Fi",1.136
228711,Aliens Uncovered: The Golden Record,0,2023,\N,"Documentary,Sci-Fi",1.135
76569,Kometa,0,1984,71,"Comedy,Sci-Fi",1.135
35412,The Hand of Pleasure,0,1971,62,"Comedy,Sci-Fi",1.135
286533,Last Call in the Dog House,0,2021,89,"Drama,Sci-Fi",1.135
41061,Spectrum (Beyond the World's End),0,1978,100,Sci-Fi,1.135
169274,Apocalypse of Ice,0,2020,89,"Adventure,Sci-Fi",1.135
244255,Slave Girls on the Moon,0,2014,73,"Action,Adventure,Sci-Fi",1.134
222173,"Time Scoop Hunter, the Movie",0,2013,102,"History,Sci-Fi",1.134
112865,Ariel,0,1992,80,Sci-Fi,1.134
269919,Giantess Attack,0,2017,62,"Sci-Fi,Thriller",1.134
72982,Mom's Outta Sight,0,1998,93,"Comedy,Sci-Fi",1.134
105171,Electronic Lover,0,1966,79,"Sci-Fi,Thriller",1.134
175554,Braincell,0,2010,100,"Horror,Sci-Fi",1.134
154493,Danger! Danger!,0,2021,76,"Action,Adventure,Sci-Fi",1.133
177122,Recon 2023: The Gauda Prime Conspiracy,0,2009,101,"Comedy,Sci-Fi",1.133
278359,Mosaic,0,2017,98,"Drama,Sci-Fi",1.133
162121,Blood Mixed,0,2019,\N,"Action,Horror,Sci-Fi",1.133
232956,Harvest Moon,0,2013,97,"Adventure,Romance,Sci-Fi",1.133
73461,Allied Forces,0,1999,\N,Sci-Fi,1.133
287993,Jurassic Galaxy,0,2018,74,"Action,Adventure,Sci-Fi",1.133
172105,Sender,0,2020,110,Sci-Fi,1.132
61975,Final Equinox,0,1995,90,"Action,Sci-Fi",1.132
240440,Darkling,0,2014,94,"Horror,Sci-Fi,Thriller",1.132
123292,Jetblast,0,2002,86,"Action,Sci-Fi",1.132
251649,Video Girl Ai,0,1991,100,"Romance,Sci-Fi",1.132
180297,Depositarios,0,2010,110,"Drama,Sci-Fi,Thriller",1.131
172530,Scars of Youth,0,2008,82,"Fantasy,Sci-Fi",1.131
164148,White Sky,0,2021,104,"Action,Sci-Fi",1.131
156825,Santikhiri Sonata,0,2019,75,"Drama,History,Sci-Fi",1.131
219182,Cambio de sentido,0,2010,101,"Comedy,Sci-Fi",1.13
123045,Deep Sea Conspiracy,0,1987,91,"Action,Sci-Fi,Thriller",1.129
159845,Chyornoe zerkalo po-russki,0,2019,76,Sci-Fi,1.129
218581,Episodes from Apocalypse,0,2022,85,"Action,Drama,Sci-Fi",1.128
101286,Prátelé Bermudského trojúhelníku,0,1987,101,"Comedy,Mystery,Sci-Fi",1.128
290609,Eclipsed,0,2018,63,"Drama,Fantasy,Sci-Fi",1.128
278291,Arrows of Time,0,2017,\N,Sci-Fi,1.128
288517,Carbon Copy,0,2017,\N,Sci-Fi,1.128
255613,iGirlfriend,0,2016,85,"Comedy,Sci-Fi,Thriller",1.128
267063,Nina of the Woods,0,2020,91,"Adventure,Sci-Fi,Thriller",1.127
177430,Of Silence,0,2014,94,"Drama,Horror,Sci-Fi",1.127
163172,Circuit,0,2009,76,"Comedy,Drama,Sci-Fi",1.127
264801,V-Force: New Dawn of V.I.C.T.O.R.Y.,0,2017,105,"Action,Adventure,Sci-Fi",1.127
216998,Zombie Resurrection,0,2014,86,"Horror,Sci-Fi",1.127
169915,The Ghost Lights,0,2022,84,"Horror,Sci-Fi",1.127
194298,Enemy Mind,0,2010,86,Sci-Fi,1.127
253058,Abaddon,0,2021,96,"Action,Adventure,Sci-Fi",1.127
288880,Continuum,0,2015,\N,"Drama,Sci-Fi",1.126
275828,Hirviökoneet,0,2015,54,"Action,Sci-Fi",1.126
130755,Studio 666,0,2005,76,"Horror,Music,Sci-Fi",1.126
208725,The 13th Unit,0,2014,79,"Horror,Sci-Fi,Thriller",1.126
136540,Creature of Darkness,0,2009,81,"Horror,Sci-Fi",1.126
287578,Incident at Montauk,0,2019,60,"Horror,Mystery,Sci-Fi",1.125
243915,Being,0,2019,85,"Drama,Sci-Fi",1.125
75557,Gemini Encounters,0,1995,92,Sci-Fi,1.125
99227,The Remnant,0,2001,106,"Horror,Sci-Fi,Thriller",1.124
27471,Invasion of the Neptune Men,0,1961,75,"Action,Sci-Fi",1.124
252372,Star Trek: Captain Pike,0,2016,45,"Action,Adventure,Sci-Fi",1.124
240931,Juarez 2045,0,2017,90,"Action,Adventure,Sci-Fi",1.124
192223,Rifftrax: Super Mario Bros.,0,2014,104,"Comedy,Sci-Fi",1.124
230110,Asockalypse!,0,2016,92,"Comedy,Sci-Fi",1.123
123262,Dark Queen,0,2004,83,Sci-Fi,1.123
172458,Paracide,0,2020,115,"Comedy,Sci-Fi,Thriller",1.122
222831,Earth Over Earth,0,2022,77,"Comedy,Sci-Fi,Thriller",1.122
52800,Midnight Movie Massacre,0,1988,85,"Comedy,Horror,Sci-Fi",1.122
172036,Alien Invasion,0,2018,\N,Sci-Fi,1.122
216366,The Jet Movie,0,2012,94,"Action,Fantasy,Sci-Fi",1.122
231102,Jerusalem,0,2003,78,Sci-Fi,1.122
169843,Watt Poe to bokura no ohanashi,0,1988,55,"Animation,Sci-Fi",1.122
179926,Giant Woman vs. Big Octopus,0,2011,71,Sci-Fi,1.12
113050,Bizon,0,1989,90,"Family,Sci-Fi",1.12
253626,After the Outbreak,0,2017,80,"Horror,Sci-Fi",1.12
270950,Genesis,0,2016,72,"Horror,Sci-Fi",1.12
183112,Cicak-Man 2: Planet Hitam,0,2008,107,"Action,Comedy,Sci-Fi",1.119
161242,The Palmer Supremacy,0,2014,101,Sci-Fi,1.119
253443,Fighting the Sky,0,2018,97,"Action,Sci-Fi,Thriller",1.118
193131,The Oatmeal Man,0,2014,81,"Comedy,Horror,Sci-Fi",1.118
237386,Retrieval,0,2013,106,"Action,Sci-Fi,Thriller",1.118
30282,Monster a Go-Go,0,1965,68,"Horror,Sci-Fi",1.117
94269,Sex Files: Pleasure World,0,1998,91,"Romance,Sci-Fi",1.117
107412,Chaos,0,2002,\N,Sci-Fi,1.117
69497,UFO: Target Earth,0,1974,80,Sci-Fi,1.117
129951,Choker,0,2005,93,"Action,Horror,Sci-Fi",1.117
246165,Infestation,0,2020,78,Sci-Fi,1.116
183766,The Last Dudes on Earth,0,2005,90,"Comedy,Sci-Fi",1.115
188491,The Rogue Barrens,0,2022,50,"Sci-Fi,Thriller",1.115
244250,Into the Void,0,2019,\N,"Adventure,Sci-Fi",1.115
62873,Vampire Vixens from Venus,0,1995,90,"Comedy,Horror,Sci-Fi",1.115
263237,DownLoad,0,2015,85,"Action,Fantasy,Sci-Fi",1.115
69489,Split,0,2004,700,"Action,Crime,Sci-Fi",1.114
235040,Linko,0,2014,70,"Adventure,Drama,Sci-Fi",1.114
259150,Gun Caliber,0,2017,82,"Action,Comedy,Sci-Fi",1.114
141954,Jaane Hoga Kya,0,2006,155,"Action,Crime,Sci-Fi",1.114
165582,Willows Way,0,2008,82,"Sci-Fi,Thriller",1.112
272634,Kecksburg,0,2019,87,"Horror,Sci-Fi",1.112
157394,No Time to Fear,0,2009,\N,"Horror,Sci-Fi,Thriller",1.112
225505,Dignity,0,2013,80,"Fantasy,Horror,Sci-Fi",1.112
281122,Exodus,0,2021,75,Sci-Fi,1.112
157070,Sputum,0,2022,84,Sci-Fi,1.112
270181,World War Four,0,2019,86,"Action,Sci-Fi,Thriller",1.111
25926,Moonwolf,0,1959,85,Sci-Fi,1.111
210868,Kessler's Lab,0,2017,87,"Drama,Sci-Fi,Thriller",1.111
101919,Karla contra los jaguares,0,1974,\N,"Action,Adventure,Sci-Fi",1.111
133006,Star Party,0,2005,97,"Horror,Sci-Fi",1.111
72559,Prison Planet 2: The Armageddon,0,1994,\N,"Action,Comedy,Sci-Fi",1.111
54942,Dragonfight,0,1990,83,"Fantasy,Sci-Fi",1.111
239517,Project 42: The universal message,0,2015,107,Sci-Fi,1.11
269923,The Final Phase,0,2020,79,Sci-Fi,1.109
49456,The Revenge of the Teenage Vixens from Outer Space,0,1985,83,"Comedy,Sci-Fi",1.109
135224,Governmentia,0,2005,\N,Sci-Fi,1.108
197900,Thomas Mao,0,2010,77,"Comedy,Fantasy,Sci-Fi",1.108
51395,Invasion Earth: The Aliens Are Here,0,1988,82,"Comedy,Sci-Fi",1.108
94462,Kotsos and the Extraterrestrials,0,1980,101,"Comedy,Sci-Fi",1.107
42561,TeenAlien,0,1978,88,Sci-Fi,1.107
27477,Un Martien à Paris,0,1961,87,"Comedy,Sci-Fi",1.107
69907,Twister's Revenge!,0,1988,90,"Action,Comedy,Sci-Fi",1.106
100198,Karutha Rathrikal,0,1967,\N,"Crime,Sci-Fi,Thriller",1.106
258042,Mind Runner,0,2016,65,"Drama,Music,Sci-Fi",1.104
161991,Dark Reprieve,0,2008,80,"Mystery,Sci-Fi,Thriller",1.103
245600,Real Blood: The True Beginning,0,2015,89,"Action,Sci-Fi",1.103
175295,Algeny: The Genetic Factor,0,2007,96,"Sci-Fi,Thriller",1.103
247661,Something in the Dark,0,2018,93,"Sci-Fi,Thriller",1.103
109672,The Second Coming,0,1995,53,"Drama,Sci-Fi",1.103
128161,Crash Test,0,2004,81,"Sci-Fi,Thriller",1.103
267073,Gothic Assassins Redux,0,2016,121,Sci-Fi,1.102
213644,Sons of Steel - directors cut,0,2010,91,"Fantasy,Musical,Sci-Fi",1.102
264844,The Generator,0,2017,72,Sci-Fi,1.102
209205,Monolog,0,2010,82,"Drama,Sci-Fi,Thriller",1.099
208015,The V: Sacrifice of the Constellations,0,2011,144,"Adventure,Drama,Sci-Fi",1.099
265255,SG3: Sword of the Samurai,0,2007,105,"Comedy,Sci-Fi",1.099
39467,Monismanien 1995,0,1975,97,"Drama,Sci-Fi",1.099
171258,Out of the Fog,0,2009,86,"Fantasy,Mystery,Sci-Fi",1.099
230551,Wisp,0,2013,76,"Horror,Sci-Fi,Thriller",1.098
43374,El regreso de Eva Man,0,1982,88,"Comedy,Sci-Fi",1.098
171564,Nova,0,2021,80,Sci-Fi,1.098
173550,Alien Invasion,0,2020,87,"Sci-Fi,Thriller",1.098
30108,Gigantes planetarios,0,1966,88,"Comedy,Fantasy,Sci-Fi",1.097
61730,Buljong,0,1995,74,"Drama,Sci-Fi",1.095
128585,Borrowing Time,0,2004,110,"Adventure,Animation,Sci-Fi",1.095
119592,Zoo Ship,0,1985,\N,Sci-Fi,1.095
40981,Battle of the Stars,0,1978,96,Sci-Fi,1.095
63054,Alien Species,0,1996,92,Sci-Fi,1.095
287167,How to Get from Here to There,0,2019,80,"Drama,Sci-Fi",1.094
167712,Chuck Lawson and the Night of the Invaders,0,2020,85,"Action,Comedy,Sci-Fi",1.094
241676,Chronospunk! The Pursuit of Who?,0,2014,55,"Comedy,Music,Sci-Fi",1.094
230050,The Girl,0,2016,79,"Sci-Fi,Thriller",1.093
193319,I'm Not Jesus Mommy,0,2010,89,"Drama,Sci-Fi,Thriller",1.093
233459,The Deathday Party,0,2014,82,"Horror,Sci-Fi,Thriller",1.093
186722,Planet Dune,0,2021,86,"Adventure,Horror,Sci-Fi",1.092
164057,Caller ID: Entity,0,2010,98,"Sci-Fi,Thriller",1.092
112011,Je3 sedae: Ulemae 6,0,1989,88,"Action,Family,Sci-Fi",1.092
124031,Balawis,0,1996,\N,"Action,Sci-Fi,Thriller",1.092
276618,Night Zero,0,2018,81,"Horror,Sci-Fi,Thriller",1.092
65246,Morella,0,1999,88,"Sci-Fi,Thriller",1.091
167728,Pandemonic,0,2020,\N,Sci-Fi,1.091
287338,Revenge of the Sith Special Edition: Fan Film,0,2017,105,Sci-Fi,1.091
22116,King Dinosaur,0,1955,63,"Adventure,Sci-Fi",1.091
52848,The New Gladiators,0,1988,\N,"Action,Adventure,Sci-Fi",1.09
211666,It's in the Woods,0,2022,107,"Horror,Mystery,Sci-Fi",1.09
187582,Orbital,0,2022,87,"Drama,Sci-Fi",1.089
197441,Mortifera,0,2010,81,"Fantasy,Sci-Fi,Thriller",1.089
62760,Die Sturzflieger,0,1995,117,"Comedy,Sci-Fi",1.089
244558,Remnant,0,2014,\N,"Drama,Sci-Fi,War",1.089
270785,Armor Hero Atlas,0,2014,\N,"Adventure,Sci-Fi",1.089
196195,Hamesima X,0,2010,91,"Drama,Sci-Fi,Thriller",1.089
89368,Ché OVNI,0,1968,85,"Comedy,Sci-Fi",1.089
63627,Hungry for You,0,1996,92,"Sci-Fi,Thriller",1.089
233738,Headrush,0,2013,45,"Mystery,Sci-Fi,Thriller",1.088
93501,Chôkôsô hantingu,0,1991,97,Sci-Fi,1.088
192513,The Exile,0,2011,\N,"Action,Horror,Sci-Fi",1.088
104451,Mysterious Planet,0,1982,71,"Adventure,Sci-Fi",1.087
207115,Cassette,0,2010,75,Sci-Fi,1.087
118927,The Night Fisherman,0,2003,\N,"Mystery,Sci-Fi",1.087
172979,Alien Presence,0,2009,86,"Sci-Fi,Thriller",1.086
101752,Rock and the Alien,0,1988,82,Sci-Fi,1.086
94592,Super-Coming,0,1995,\N,"Comedy,Musical,Sci-Fi",1.085
182137,The Day Today,0,2021,67,"Drama,Sci-Fi",1.085
238967,He lepäävät Pohjoisessa,0,2013,88,"Adventure,Drama,Sci-Fi",1.085
198748,"Earth and Space Peace, Moona History 1",0,2010,73,"Action,Adventure,Sci-Fi",1.085
207520,The Time Surgeon,0,2007,63,"Drama,Sci-Fi",1.085
71064,Cybernator,0,1991,85,"Action,Sci-Fi",1.085
233328,"Go, Stop, Murder",0,2013,100,"Drama,Fantasy,Sci-Fi",1.084
225544,Starship: Apocalypse,0,2014,86,"Action,Sci-Fi",1.084
223167,Endtime,0,2014,80,"Drama,Sci-Fi",1.084
69158,The Parasite,0,1997,80,"Horror,Sci-Fi,Thriller",1.084
184821,The Parchene Conspiracy,0,2009,90,Sci-Fi,1.083
196906,All the President's Favorite Foods,0,2010,99,"Adventure,Comedy,Sci-Fi",1.083
112112,Fairie,0,2002,75,"Fantasy,Sci-Fi",1.083
210237,The Parasite Doctor Suzune: Evolution,0,2011,72,"Sci-Fi,Thriller",1.083
265033,Soft Matter,0,2018,72,"Comedy,Horror,Sci-Fi",1.082
245019,Ghost Source Zero,0,2017,95,Sci-Fi,1.082
189202,15 Till Midnight,0,2010,97,"Drama,Mystery,Sci-Fi",1.082
167108,The Coming of the Martians,0,2018,\N,Sci-Fi,1.081
136327,La dernière incarnation,0,2005,92,"Comedy,Horror,Sci-Fi",1.081
270499,Carolina's Calling,0,2021,93,"Adventure,Comedy,Sci-Fi",1.081
234662,The Sector,0,2016,86,Sci-Fi,1.081
156039,Big Freaking Rat,0,2020,85,"Comedy,Horror,Sci-Fi",1.081
268082,The God of Death,0,2017,110,"Action,Horror,Sci-Fi",1.081
222000,2025 Armageddon,0,2022,85,"Action,Sci-Fi",1.081
22922,Jungle Hell,0,1956,82,"Adventure,Sci-Fi",1.08
168981,Dust,0,2020,93,Sci-Fi,1.079
271349,Another Plan from Outer Space,0,2018,98,"Drama,Sci-Fi,Thriller",1.079
36240,The Cremators,0,1972,75,"Horror,Sci-Fi",1.079
120890,El chupacabras,0,1996,90,"Horror,Sci-Fi",1.079
172000,3 Day Weekend,0,2009,\N,"Action,Horror,Sci-Fi",1.078
148442,Adam's Package,0,2019,81,"Comedy,Sci-Fi",1.078
207998,Plato's Reality Machine,0,2013,79,"Comedy,Drama,Sci-Fi",1.078
242745,Yesterday Last Year,0,2017,76,"Drama,Sci-Fi",1.078
105017,Savage Season,0,2001,\N,"Adventure,Sci-Fi",1.078
146431,Superwizja,0,1993,83,Sci-Fi,1.077
85359,Sex World Girls,1,1987,94,"Adult,Sci-Fi",1.077
110370,Armageddon: The Final Challenge,0,1994,85,Sci-Fi,1.077
134839,Moebius 17,0,2005,\N,Sci-Fi,1.076
277081,Strega,0,2019,85,"Action,Comedy,Sci-Fi",1.076
59704,Strange Horizons,0,1992,79,Sci-Fi,1.076
289534,Final Frequency,0,2021,91,"Action,Drama,Sci-Fi",1.075
89728,Absolute Aggression,0,1996,91,"Action,Sci-Fi,Thriller",1.074
205833,Space Transformer,0,1985,63,"Action,Animation,Sci-Fi",1.074
139536,An American Cyborg,0,2002,73,"Action,Crime,Sci-Fi",1.072
237683,The Third Wave,0,2014,\N,"Action,Mystery,Sci-Fi",1.072
236972,Spilt Blood,0,2015,\N,"Fantasy,Horror,Sci-Fi",1.072
94628,Virtue,0,1999,65,"Comedy,Sci-Fi",1.072
290401,Midnight Science,0,2021,86,Sci-Fi,1.072
94842,Ingenue,0,1999,\N,"Fantasy,Mystery,Sci-Fi",1.072
270075,Space People 2,0,2017,108,"Comedy,Sci-Fi",1.072
64539,Airboss II: Preemptive Strike,0,1998,88,"Action,Adventure,Sci-Fi",1.072
68311,Playthings,1,1979,72,"Adult,Comedy,Sci-Fi",1.072
249165,Anxietyville,0,2015,88,"Comedy,Drama,Sci-Fi",1.072
72023,Prison Planet,0,1992,90,"Action,Sci-Fi",1.072
152375,Anamnesis,0,2006,129,"Sci-Fi,Thriller",1.072
245385,Portal,0,2015,\N,"Fantasy,Sci-Fi,Thriller",1.072
118381,Secret War,0,2003,80,"Action,Adventure,Sci-Fi",1.072
235832,Reconnect,0,2015,98,"Drama,Sci-Fi",1.071
251684,Sankofa,0,2014,77,Sci-Fi,1.071
215971,Redshift,0,2013,116,"Drama,Sci-Fi,Thriller",1.071
266349,Dystopia,0,2018,97,Sci-Fi,1.071
64922,Future Fear,0,1997,77,"Action,Sci-Fi",1.07
123993,Traveller: Red,0,2006,50,Sci-Fi,1.07
205437,Invasion of the Reptoids,0,2011,75,Sci-Fi,1.07
129245,Un marciano llamado deseo,0,2003,80,Sci-Fi,1.07
108980,Recoil,0,2001,90,"Horror,Sci-Fi,Thriller",1.07
240738,The Rare Earth,0,2015,105,"Fantasy,Sci-Fi",1.07
70712,The Amazing Dr. Jekyll,1,1975,74,"Adult,Comedy,Sci-Fi",1.07
190927,The Last Zombi Hunter,0,2010,75,"Action,Horror,Sci-Fi",1.07
191254,The Lift,0,2009,89,"Horror,Sci-Fi",1.07
94190,Dangerous Stories,0,1989,105,"Horror,Sci-Fi",1.07
109555,Narcosys,0,2000,85,"Action,Sci-Fi",1.07
24796,Missile Monsters,0,1958,75,Sci-Fi,1.069
186431,The Basement,0,2020,94,"Drama,Sci-Fi",1.068
202980,The Fourth Reich,0,2011,85,Sci-Fi,1.068
267538,Fallen Angels,0,2016,\N,"Sci-Fi,Thriller",1.068
223540,Yume no kayoiji,0,2013,85,"Drama,Romance,Sci-Fi",1.068
2460,Madrid en el año 2000,0,1925,\N,Sci-Fi,1.068
265721,Star Wars: The Dark Reckoning,0,2017,45,Sci-Fi,1.068
244711,God Tongue: Kiss gaman senshuken The Movie 2 Psychic Love,0,2014,\N,"Comedy,Sci-Fi",1.067
217866,Alien Babes in Heat,0,2012,\N,"Horror,Romance,Sci-Fi",1.067
211839,"So Long, See You Tomorrow",0,2021,146,"Drama,Sci-Fi",1.067
213358,Human Core,0,2011,\N,"Reality-TV,Sci-Fi",1.067
